"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wf_sweep"
"07/24/2026 02:00:29:408 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_friend","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"25","0.33","4","4.0691244239631335","0","217","52","9.391705069124423"
"23","0.33","108","4.020080321285141","41","249","624","9.357429718875501"
"20","0.29","109","3.6074074074074076","29","270","516","9.237037037037037"
"25","0.33","5","4.069444444444445","0","216","52","9.342592592592593"
"24","0.33","106","4.027888446215139","27","251","546","9.370517928286853"
"25","0.33","6","4.065420560747664","0","214","52","9.289719626168225"
"24","0.33","107","4.027888446215139","27","251","546","9.370517928286853"
"20","0.29","110","3.925925925925926","29","270","516","9.237037037037037"
"22","0.33","88","3.9480968858131487","13","289","544","9.356401384083044"
"24","0.33","108","4.027888446215139","27","251","546","9.370517928286853"
"20","0.29","111","3.9363295880149813","29","267","516","9.191011235955056"
"22","0.33","89","3.9409722222222223","13","288","544","9.333333333333334"
"22","0.33","90","3.9479166666666665","13","288","544","9.333333333333334"
"21","0.33","106","4.048327137546468","32","269","559","9.50185873605948"
"25","0.33","7","4.065727699530516","0","213","78","9.48356807511737"
"23","0.33","109","3.8098859315589353","41","263","635","9.391634980988593"
"21","0.33","107","4.048327137546468","32","269","559","9.50185873605948"
"25","0.33","8","4.066037735849057","0","212","78","9.433962264150944"
"23","0.33","110","4.026615969581749","41","263","635","9.391634980988593"
"25","0.33","9","4.066037735849057","0","212","78","9.433962264150944"
"21","0.33","108","4.048689138576779","32","267","559","9.423220973782772"
"23","0.33","111","4.026717557251908","41","262","635","9.366412213740459"
"20","0.29","112","3.943609022556391","29","266","526","9.225563909774436"
"24","0.33","109","3.7857142857142856","28","266","557","9.285714285714286"
"20","0.29","113","3.9473684210526314","29","266","526","9.225563909774436"
"24","0.33","110","4.053231939163498","29","263","557","9.171102661596958"
"22","0.33","91","3.9409722222222223","13","288","550","9.375"
"25","0.33","10","4.0663507109004735","0","211","94","9.535545023696683"
"20","0.29","114","3.9471698113207547","29","265","526","9.184905660377359"
"24","0.33","111","4.057034220532319","29","263","557","9.171102661596958"
"25","0.33","11","4.0669856459330145","0","209","94","9.435406698564593"
"23","0.33","112","4.038167938931298","41","262","643","9.427480916030534"
"22","0.33","92","3.9403508771929823","14","285","550","9.263157894736842"
"25","0.33","12","4.0673076923076925","0","208","94","9.39423076923077"
"23","0.33","113","4.030888030888031","42","259","643","9.305019305019306"
"22","0.33","93","3.9263157894736844","14","285","550","9.263157894736842"
"23","0.33","114","4.0347490347490345","42","259","643","9.305019305019306"
"21","0.33","109","3.7395833333333335","32","288","575","9.305555555555555"
"20","0.29","115","3.9471698113207547","29","265","538","9.275471698113208"
"24","0.33","112","4.057034220532319","29","263","574","9.300380228136882"
"21","0.33","110","4.059233449477352","32","287","575","9.268292682926829"
"20","0.29","116","3.9471698113207547","29","265","538","9.275471698113208"
"25","0.33","13","3.7767857142857144","0","224","115","9.366071428571429"
"24","0.33","113","4.057251908396947","30","262","574","9.259541984732824"
"20","0.29","117","3.946969696969697","29","264","538","9.234848484848484"
"21","0.33","111","4.055944055944056","32","286","575","9.23076923076923"
"23","0.33","115","4.030888030888031","42","259","652","9.374517374517374"
"25","0.33","14","4.053571428571429","0","224","115","9.366071428571429"
"24","0.33","114","4.064885496183206","30","262","574","9.259541984732824"
"22","0.33","94","3.933333333333333","14","285","575","9.43859649122807"
"23","0.33","116","4.027237354085603","42","257","652","9.299610894941635"
"25","0.33","15","4.058558558558558","0","222","115","9.288288288288289"
"23","0.33","117","4.01556420233463","42","257","652","9.299610894941635"
"22","0.33","95","3.925531914893617","16","282","575","9.326241134751774"
"22","0.33","96","3.9326241134751774","16","282","575","9.326241134751774"
"25","0.33","16","4.058558558558558","0","222","124","9.36936936936937"
"20","0.29","118","3.946768060836502","29","263","549","9.277566539923955"
"25","0.33","17","4.0590909090909095","0","220","124","9.272727272727273"
"24","0.33","115","4.061302681992337","30","261","584","9.295019157088122"
"21","0.33","112","4.056140350877193","32","285","584","9.256140350877192"
"23","0.33","118","4.02755905511811","42","254","666","9.283464566929133"
"25","0.33","18","4.0590909090909095","0","220","124","9.272727272727273"
"20","0.29","119","3.946564885496183","29","262","549","9.236641221374045"
"24","0.33","116","4.065384615384615","30","260","584","9.261538461538462"
"21","0.33","113","4.063157894736842","32","285","584","9.256140350877192"
"23","0.33","119","4.019685039370079","42","254","666","9.283464566929133"
"20","0.29","120","3.9461538461538463","30","260","549","9.161538461538461"
"24","0.33","117","4.061776061776062","30","259","584","9.22007722007722"
"21","0.33","114","4.066901408450704","33","284","584","9.225352112676056"
"23","0.33","120","4.0236220472440944","42","254","666","9.283464566929133"
"25","0.33","19","4.050228310502283","0","219","138","9.424657534246576"
"25","0.33","20","4.0504587155963305","0","218","138","9.376146788990825"
"25","0.33","21","4.050691244239632","1","217","138","9.327188940092165"
"22","0.33","97","3.665562913907285","16","302","588","9.317880794701987"
"21","0.33","115","4.067137809187279","33","283","593","9.250883392226148"
"24","0.33","118","4.065637065637065","30","259","599","9.335907335907336"
"25","0.33","22","4.050691244239632","1","217","151","9.44700460829493"
"22","0.33","98","3.9735099337748343","16","302","588","9.317880794701987"
"24","0.33","119","4.065891472868217","30","258","599","9.294573643410853"
"21","0.33","116","4.070671378091872","33","283","593","9.250883392226148"
"27","0.33","0","3.8060344827586206","0","232","0","9.293103448275861"
"25","0.33","23","4.050925925925926","1","216","151","9.398148148148149"
"22","0.33","99","3.947019867549669","16","302","588","9.317880794701987"
"26","0.33","0","4.222222222222222","0","234","0","9.094017094017094"
"25","0.33","24","4.050925925925926","1","216","151","9.398148148148149"
"24","0.33","120","4.070038910505836","31","257","599","9.252918287937744"
"21","0.33","117","4.070671378091872","33","283","593","9.250883392226148"
"27","0.33","1","3.930735930735931","0","231","27","9.48917748917749"
"22","0.33","100","3.947019867549669","16","302","599","9.390728476821192"
"25","0.33","25","3.853982300884956","1","226","161","9.327433628318584"
"27","0.33","2","3.96943231441048","1","229","27","9.458515283842795"
"21","0.33","118","4.0711743772241995","34","281","604","9.252669039145907"
"26","0.33","1","4.051282051282051","0","234","26","9.316239316239317"
"25","0.33","26","4.04424778761062","1","226","161","9.327433628318584"
"22","0.33","101","3.9464882943143813","18","299","599","9.284280936454849"
"27","0.33","3","3.965065502183406","1","229","27","9.458515283842795"
"26","0.33","2","4.060085836909871","1","233","26","9.270386266094421"
"21","0.33","119","4.068100358422939","34","279","604","9.225806451612904"
"25","0.33","27","4.066666666666666","2","225","161","9.28"
"22","0.33","102","3.9496644295302015","19","298","599","9.248322147651006"
"26","0.33","3","4.07725321888412","1","233","26","9.270386266094421"
"21","0.33","120","4.068100358422939","34","279","604","9.225806451612904"
"28","0.33","0","4.032921810699588","0","243","0","9.185185185185185"
"25","0.33","28","4.066666666666666","2","225","169","9.351111111111111"
"27","0.33","4","3.9563318777292578","1","229","49","9.65065502183406"
"25","0.33","29","4.071111111111111","2","225","169","9.351111111111111"
"27","0.33","5","3.9563318777292578","1","229","49","9.65065502183406"
"25","0.33","30","4.066666666666666","2","225","169","9.351111111111111"
"27","0.33","6","3.9563318777292578","1","229","49","9.65065502183406"
"26","0.33","4","4.07725321888412","1","233","53","9.50214592274678"
"22","0.33","103","3.9494949494949494","20","297","619","9.346801346801346"
"26","0.33","5","4.07725321888412","1","233","53","9.50214592274678"
"22","0.33","104","3.956081081081081","21","296","619","9.31081081081081"
"25","0.33","31","4.071111111111111","2","225","177","9.422222222222222"
"26","0.33","6","4.07725321888412","1","233","53","9.50214592274678"
"27","0.33","7","3.9563318777292578","1","229","57","9.720524017467248"
"22","0.33","105","3.952542372881356","22","295","619","9.27457627118644"
"25","0.33","32","4.071111111111111","2","225","177","9.422222222222222"
"28","0.33","1","4.090534979423868","0","243","32","9.448559670781894"
"27","0.33","8","3.9559471365638768","1","227","57","9.656387665198238"
"25","0.33","33","4.071428571428571","2","224","177","9.375"
"27","0.33","9","3.9557522123893807","2","226","57","9.619469026548673"
"28","0.33","2","4.086776859504132","0","242","32","9.40495867768595"
"29","0.33","0","4.0038167938931295","0","262","0","9.17557251908397"
"28","0.33","3","4.095041322314049","0","242","32","9.40495867768595"
"25","0.33","34","4.071748878923767","2","223","183","9.38116591928251"
"26","0.33","7","4.07725321888412","1","233","67","9.622317596566523"
"27","0.33","10","3.9557522123893807","2","226","68","9.716814159292035"
"25","0.33","35","4.072072072072072","2","222","183","9.342342342342342"
"26","0.33","8","4.07725321888412","1","233","67","9.622317596566523"
"27","0.33","11","3.9555555555555557","2","225","68","9.671111111111111"
"25","0.33","36","4.076923076923077","2","221","183","9.294117647058824"
"26","0.33","9","4.077586206896552","1","232","67","9.577586206896552"
"27","0.33","12","3.9555555555555557","2","225","68","9.671111111111111"
"28","0.33","4","4.0995850622406635","0","241","52","9.526970954356846"
"22","0.33","106","3.95578231292517","22","294","639","9.401360544217686"
"29","0.33","1","4.080459770114943","0","261","24","9.31800766283525"
"28","0.33","5","4.108786610878661","0","239","52","9.439330543933055"
"22","0.33","107","3.9523809523809526","22","294","639","9.401360544217686"
"29","0.33","2","4.053846153846154","1","260","24","9.276923076923078"
"28","0.33","6","4.1059322033898304","0","236","52","9.313559322033898"
"22","0.33","108","3.9621993127147768","23","291","639","9.31958762886598"
"29","0.33","3","4.054054054054054","1","259","24","9.243243243243244"
"25","0.33","37","3.9047619047619047","2","231","195","9.316017316017316"
"26","0.33","10","4.077586206896552","1","232","81","9.698275862068966"
"27","0.33","13","3.676348547717842","2","241","77","9.385892116182573"
"25","0.33","38","4.034782608695652","2","230","195","9.269565217391305"
"27","0.33","14","4.012605042016807","3","238","77","9.336134453781513"
"25","0.33","39","4.039301310043668","2","229","195","9.222707423580786"
"26","0.33","11","4.077586206896552","1","232","81","9.698275862068966"
"27","0.33","15","4.025210084033613","3","238","77","9.336134453781513"
"26","0.33","12","4.077922077922078","2","231","81","9.653679653679653"
"28","0.33","7","4.101694915254237","0","236","81","9.559322033898304"
"28","0.33","8","4.101694915254237","0","236","81","9.559322033898304"
"25","0.33","40","4.035087719298246","2","228","203","9.24561403508772"
"29","0.33","4","4.05019305019305","1","259","54","9.474903474903474"
"27","0.33","16","4.029535864978903","3","237","88","9.39240506329114"
"25","0.33","41","4.044052863436123","2","227","203","9.198237885462555"
"28","0.33","9","4.102127659574468","0","235","81","9.523404255319148"
"29","0.33","5","4.05019305019305","1","259","54","9.474903474903474"
"25","0.33","42","4.039647577092511","2","227","203","9.198237885462555"
"27","0.33","17","4.025316455696203","3","237","88","9.39240506329114"
"26","0.33","13","3.738095238095238","2","252","91","9.325396825396826"
"27","0.33","18","4.029535864978903","3","237","88","9.39240506329114"
"29","0.33","6","4.0505836575875485","2","257","54","9.392996108949417"
"26","0.33","14","4.055776892430279","2","251","91","9.282868525896415"
"26","0.33","15","4.048","2","250","91","9.24"
"22","0.33","109","3.820598006644518","24","301","662","9.428571428571429"
"25","0.33","43","4.04424778761062","2","226","218","9.309734513274336"
"28","0.33","10","4.103896103896104","0","231","92","9.437229437229437"
"27","0.33","19","4.02542372881356","3","236","97","9.423728813559322"
"22","0.33","110","3.9833887043189367","24","301","662","9.428571428571429"
"28","0.33","11","4.103896103896104","0","231","92","9.437229437229437"
"27","0.33","20","4.0256410256410255","3","234","97","9.333333333333334"
"25","0.33","44","4.039823008849558","2","226","218","9.309734513274336"
"28","0.33","12","4.104347826086957","0","230","92","9.391304347826088"
"27","0.33","21","4.0256410256410255","3","234","97","9.333333333333334"
"22","0.33","111","3.9833333333333334","24","300","662","9.393333333333333"
