"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4A_Inflow"
"07/28/2026 22:12:53:499 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","255","3.9568627450980394"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","283","3.7879858657243815"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","268","4.044776119402985"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","246","3.9227642276422765"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","283","3.9363957597173145"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","252","3.9603174603174605"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","245","3.9224489795918367"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","268","4.048507462686567"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","283","3.932862190812721"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","252","3.9563492063492065"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","254","3.9921259842519685"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","244","3.9221311475409837"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","268","4.044776119402985"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","249","4.0602409638554215"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","253","3.992094861660079"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","248","4.064516129032258"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","253","3.992094861660079"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","247","4.064777327935222"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","282","3.925531914893617"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","242","3.9214876033057853"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","267","4.048689138576779"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","252","3.9603174603174605"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","282","3.925531914893617"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","267","4.044943820224719"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","241","3.921161825726141"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","250","3.956"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","279","3.924731182795699"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","240","3.9208333333333334"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","267","4.048689138576779"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","248","3.9596774193548385"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","246","4.065040650406504"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","246","4.065040650406504"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","263","3.840304182509506"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","244","4.061475409836065"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","263","3.96958174904943"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","261","3.9616858237547894"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","279","3.924731182795699"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","277","3.9241877256317688"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","247","3.9554655870445345"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","249","3.7630522088353415"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","276","3.9239130434782608"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","247","3.9595141700404857"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","285","3.789473684210526"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","248","3.911290322580645"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","246","3.9552845528455283"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","283","4.060070671378092"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","261","3.9616858237547894"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","248","3.9153225806451615"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","280","4.046428571428572"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","261","3.9616858237547894"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","271","3.6531365313653135"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","260","3.9615384615384617"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","271","4.07380073800738"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","275","3.923636363636364"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","271","4.070110701107011"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","247","3.91497975708502"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","274","3.927007299270073"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","245","3.9224489795918367"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","278","4.046762589928058"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","274","3.927007299270073"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","244","3.9262295081967213"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","269","3.620817843866171"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","260","3.9615384615384617"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","275","4.043636363636364"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","269","3.9479553903345725"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","260","3.9615384615384617"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","274","4.047445255474453"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","271","4.070110701107011"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","260","3.9615384615384617"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","271","4.070110701107011"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","268","3.9477611940298507"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","270","4.07037037037037"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","241","3.933609958506224"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","241","3.933609958506224"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","260","3.9615384615384617"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","289","3.685121107266436"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","240","3.933333333333333"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","259","3.9575289575289574"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","273","4.0366300366300365"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","267","3.947565543071161"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","289","3.916955017301038"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","269","4.070631970260223"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","273","4.029304029304029"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","259","3.9536679536679538"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","267","3.947565543071161"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","289","3.9238754325259517"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","268","4.074626865671642"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","272","4.029411764705882"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","266","3.9473684210526314"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","267","4.074906367041199"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","238","3.936974789915966"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","270","4.033333333333333"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","289","3.9273356401384083"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","237","3.932489451476793"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","266","3.9473684210526314"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","288","3.9305555555555554"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","270","4.033333333333333"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","237","3.9367088607594938"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","270","3.7777777777777777"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","267","4.074906367041199"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","265","3.9471698113207547"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","270","4.033333333333333"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","288","3.9305555555555554"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","269","3.970260223048327"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","266","4.075187969924812"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","263","3.946768060836502"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","269","3.970260223048327"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","264","4.071969696969697"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","286","3.93006993006993"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","254","3.6692913385826773"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","285","3.9263157894736844"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","267","3.966292134831461"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","252","3.9563492063492065"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","284","3.933098591549296"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","267","3.9700374531835205"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","263","3.946768060836502"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","250","3.96"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","288","3.7395833333333335"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","266","3.969924812030075"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","257","3.953307392996109"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","286","4.045454545454546"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","257","3.9571984435797667"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","272","3.948529411764706"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","285","4.045614035087719"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","272","4.069852941176471"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","250","3.956"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","281","3.925266903914591"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","272","4.073529411764706"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","247","3.9554655870445345"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","281","3.9288256227758005"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","266","3.969924812030075"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","246","3.951219512195122"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","281","3.925266903914591"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","266","3.973684210526316"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","285","4.042105263157895"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","265","3.973584905660377"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","283","4.049469964664311"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","272","4.073529411764706"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","271","4.07380073800738"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","281","4.0462633451957295"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","244","3.94672131147541"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","270","4.074074074074074"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","276","3.6847826086956523"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","243","3.9465020576131686"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","264","3.9734848484848486"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","273","3.970695970695971"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","242","3.946280991735537"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","263","3.973384030418251"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","271","3.9667896678966788"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","289","3.795847750865052"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","263","3.973384030418251"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","288","3.923611111111111"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","277","4.050541516245487"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","270","4.074074074074074"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","288","3.9131944444444446"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","276","4.050724637681159"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","267","4.071161048689139"
"7","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","275","4.050909090909091"
"12","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","267","4.067415730337078"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","241","3.9460580912863072"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","241","3.9460580912863072"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","271","3.96309963099631"
"11","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","240","3.9458333333333333"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","287","3.9198606271777003"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","286","3.9125874125874125"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","271","3.9667896678966788"
"8","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","284","3.9119718309859155"
"9","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","270","3.825925925925926"
"10","0","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","271","3.96309963099631"
