"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4B_Outmigration"
"07/28/2026 22:20:41:780 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [count link-neighbors] of turtles","mean [risk-score] of turtles"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","271","11.357933579335793","4.136531365313653"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","250","11.336","3.864"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","269","11.256505576208179","4.133828996282528"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","261","11.425287356321839","4.103448275862069"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","277","11.581227436823104","4.046931407942238"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","256","11.140625","4.0546875"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","277","11.581227436823104","4.046931407942238"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","277","11.581227436823104","4.046931407942238"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","266","11.458646616541353","4.131578947368421"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","277","11.342960288808664","3.8700361010830324"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","266","11.458646616541353","4.131578947368421"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","275","11.229090909090909","4.090909090909091"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","272","11.852941176470589","4.080882352941177"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","265","11.39622641509434","4.132075471698113"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","273","11.135531135531135","4.076923076923077"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","256","11.3203125","4.08203125"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","249","11.44578313253012","3.8634538152610443"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","272","11.852941176470589","4.088235294117647"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","249","11.44578313253012","3.8634538152610443"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","272","11.852941176470589","4.091911764705882"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","254","11.21259842519685","4.074803149606299"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","248","11.39516129032258","3.8669354838709675"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","272","11.257352941176471","4.088235294117647"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","270","11.2","4.0851851851851855"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","253","11.154150197628459","4.08300395256917"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","270","11.2","4.0851851851851855"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","277","11.617328519855596","3.9097472924187726"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","271","11.859778597785978","4.092250922509225"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","295","11.44406779661017","3.7864406779661017"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","277","11.617328519855596","4.126353790613718"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","269","11.754646840148698","4.089219330855019"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","246","11.43089430894309","3.869918699186992"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","276","11.579710144927537","4.119565217391305"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","294","11.394557823129253","4.037414965986395"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","269","11.754646840148698","4.092936802973978"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","270","11.355555555555556","4.0851851851851855"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","245","11.371428571428572","3.869387755102041"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","294","11.394557823129253","4.040816326530612"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","269","11.308550185873607","4.08550185873606"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","244","11.319672131147541","3.8647540983606556"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","269","11.308550185873607","4.08550185873606"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","276","11.652173913043478","4.11231884057971"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","275","11.6","4.112727272727272"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","253","11.359683794466402","4.075098814229249"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","275","11.6","4.112727272727272"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","251","11.258964143426295","4.079681274900398"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","267","11.273408239700375","4.086142322097379"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","250","11.192","4.072"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","266","11.233082706766917","4.090225563909774"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","293","11.474402730375427","4.034129692832765"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","265","11.184905660377359","4.09433962264151"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","292","11.431506849315069","4.030821917808219"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","288","11.57638888888889","3.7604166666666665"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","271","11.542435424354244","4.107011070110701"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","254","11.433070866141732","3.716535433070866"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","286","11.531468531468532","4.041958041958042"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","292","11.431506849315069","4.034246575342466"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","268","11.41044776119403","4.108208955223881"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","253","11.383399209486166","3.8656126482213438"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","267","11.370786516853933","4.108614232209738"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","248","11.233870967741936","4.076612903225806"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","252","11.333333333333334","3.880952380952381"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","247","11.182186234817813","4.0728744939271255"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","285","11.51578947368421","4.052631578947368"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","247","11.182186234817813","4.076923076923077"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","277","11.306859205776174","3.9061371841155235"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","290","11.441379310344828","4.0344827586206895"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","276","11.26086956521739","4.141304347826087"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","251","11.394422310756973","3.8764940239043826"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","290","11.441379310344828","4.0344827586206895"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","265","11.426415094339623","4.109433962264151"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","272","11.066176470588236","4.139705882352941"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","251","11.394422310756973","3.8804780876494025"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","289","11.411764705882353","4.038062283737024"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","262","11.282442748091603","4.1106870229007635"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","283","11.53356890459364","4.045936395759718"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","248","11.258064516129032","3.879032258064516"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","262","11.282442748091603","4.1106870229007635"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","281","11.480427046263346","4.049822064056939"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","273","11.047619047619047","3.6849816849816848"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","281","11.480427046263346","4.049822064056939"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","272","11.073529411764707","4.051470588235294"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","272","11.205882352941176","4.1286764705882355"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","271","11.033210332103321","4.059040590405904"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","247","11.34412955465587","3.88663967611336"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","272","11.205882352941176","4.139705882352941"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","288","11.5","4.041666666666667"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","246","11.276422764227643","3.886178861788618"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","271","11.158671586715867","4.136531365313653"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","246","11.276422764227643","3.886178861788618"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","286","11.461538461538462","4.048951048951049"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","284","11.366197183098592","4.056338028169014"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","273","11.45054945054945","3.9157509157509156"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","269","10.966542750929367","4.059479553903346"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","278","11.503597122302159","4.0503597122302155"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","266","10.827067669172932","4.056390977443609"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","271","11.350553505535055","4.121771217712177"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","277","11.465703971119133","4.054151624548736"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","269","11.182156133828997","4.141263940520446"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","266","10.827067669172932","4.06015037593985"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","269","11.263940520446097","4.122676579925651"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","275","11.41090909090909","4.0618181818181816"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","245","11.379591836734694","3.8857142857142857"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","268","11.119402985074627","4.145522388059701"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","244","11.336065573770492","3.889344262295082"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","268","11.119402985074627","4.149253731343284"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","244","11.336065573770492","3.8934426229508197"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","265","11.018867924528301","4.056603773584905"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","268","11.350746268656716","4.119402985074627"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","265","11.018867924528301","4.060377358490566"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","268","11.350746268656716","4.123134328358209"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","288","11.57638888888889","3.986111111111111"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","273","11.538461538461538","4.062271062271062"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","265","11.018867924528301","4.056603773584905"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","268","11.350746268656716","4.119402985074627"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","288","11.57638888888889","4.059027777777778"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","266","11.263157894736842","4.146616541353383"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","272","11.485294117647058","4.0625"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","265","11.215094339622642","4.150943396226415"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","287","11.526132404181185","4.055749128919861"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","268","11.104477611940299","3.544776119402985"
"18","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","271","11.439114391143912","4.062730627306273"
"15","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","264","11.174242424242424","4.1477272727272725"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","267","11.063670411985019","3.9101123595505616"
"16","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","265","10.950943396226416","3.9056603773584904"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","267","11.400749063670412","4.119850187265918"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","262","10.992366412213741","4.061068702290076"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","266","11.360902255639099","4.112781954887218"
"14","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","261","10.942528735632184","4.057471264367816"
"13","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","282","11.382978723404255","4.060283687943262"
"17","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","265","11.320754716981131","4.120754716981132"
